Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,09:45 22 May,13h 20m,1 stop,No info,13067
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,15:05 07 May,18h 40m,1 stop,No info,13067
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,23:35 10 May,27h 10m,1 stop,No info,13067
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,19:10,9h 35m,1 stop,No info,13067
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,14:25 13 May,18h,1 stop,No info,13067
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,14:25 19 May,18h,1 stop,No info,13067
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,19:10,9h 35m,1 stop,No info,13067
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,10:55 07 May,25h 20m,1 stop,No info,13067
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,10:55 07 May,17h 55m,1 stop,No info,13067
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,18:00,8h 25m,1 stop,No info,13067
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,09:45 16 May,13h 20m,1 stop,No info,13067
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,09:45 22 May,24h 10m,1 stop,No info,13067
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,15:05 07 May,22h 5m,1 stop,No info,13067
Multiple carriers,21/03/2019,Delhi,Cochin,DEL ? BOM ? COK,09:10,18:50,9h 40m,1 stop,No info,13069
Multiple carriers,21/03/2019,Delhi,Cochin,DEL ? BOM ? COK,08:25,18:50,10h 25m,1 stop,No info,13069
Air India,01/03/2019,Banglore,New Delhi,BLR ? CCU ? BBI ? HYD ? DEL,05:50,08:50 02 Mar,27h,3 stops,No info,13081
Multiple carriers,9/03/2019,Delhi,Cochin,DEL ? BOM ? COK,06:40,19:15,12h 35m,1 stop,No info,13082
Jet Airways,21/03/2019,Delhi,Cochin,DEL ? UDR ? BOM ? COK,18:20,04:25 23 Mar,34h 5m,2 stops,No info,13082
Jet Airways,21/03/2019,Delhi,Cochin,DEL ? UDR ? BOM ? COK,13:00,18:50 22 Mar,29h 50m,2 stops,No info,13082
Vistara,24/03/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,18:45 25 Mar,25h 45m,1 stop,No info,13100
Multiple carriers,6/03/2019,Delhi,Cochin,DEL ? BOM ? COK,04:00,15:30,11h 30m,1 stop,No info,13135
Air India,21/05/2019,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,23:15,17h 25m,2 stops,No info,13143
Vistara,24/03/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,20:25,13h 15m,1 stop,No info,13152
Air India,21/05/2019,Kolkata,Banglore,CCU ? JAI ? DEL ? BLR,08:20,23:15,14h 55m,2 stops,No info,13164
Air India,6/03/2019,Mumbai,Hyderabad,BOM ? BHO ? DEL ? HYD,06:00,09:10 07 Mar,27h 10m,2 stops,No info,13169
Jet Airways,21/03/2019,Delhi,Cochin,DEL ? MAA ? BOM ? COK,16:10,18:50 22 Mar,26h 40m,2 stops,No info,13180
Air India,6/06/2019,Kolkata,Banglore,CCU ? BOM ? AMD ? BLR,09:25,05:25 07 Jun,20h,2 stops,No info,13217
Air India,18/05/2019,Kolkata,Banglore,CCU ? BOM ? COK ? BLR,09:25,13:45 19 May,28h 20m,2 stops,No info,13222
Air India,27/05/2019,Delhi,Cochin,DEL ? GOI ? BOM ? COK,10:55,19:15,8h 20m,2 stops,No info,13223
Air India,1/05/2019,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,09:50,23:15,13h 25m,2 stops,No info,13227
Air India,6/05/2019,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,09:50,08:55 07 May,23h 5m,2 stops,No info,13227
Air India,9/05/2019,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,16:45,08:55 10 May,16h 10m,2 stops,No info,13227
Air India,1/05/2019,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,09:50,08:55 02 May,23h 5m,2 stops,No info,13227
Air India,6/05/2019,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,16:45,08:55 07 May,16h 10m,2 stops,No info,13227
Air India,1/05/2019,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,09:50,08:55 02 May,23h 5m,2 stops,No info,13227
Air India,18/05/2019,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,07:00,01:20 19 May,18h 20m,2 stops,No info,13243
Air India,18/05/2019,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,10:00,01:20 19 May,15h 20m,2 stops,No info,13243
Air India,12/05/2019,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,07:00,01:20 13 May,18h 20m,2 stops,No info,13243
Air India,12/05/2019,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,10:00,01:20 13 May,15h 20m,2 stops,No info,13243
Jet Airways,21/03/2019,Delhi,Cochin,DEL ? BOM ? COK,11:30,18:50,7h 20m,1 stop,No info,13244
Air India,12/03/2019,Banglore,New Delhi,BLR ? BOM ? BHO ? DEL,08:50,23:25,14h 35m,2 stops,No info,13250
Air India,6/03/2019,Mumbai,Hyderabad,BOM ? IDR ? DEL ? HYD,12:45,19:25 07 Mar,30h 40m,2 stops,No info,13253
Multiple carriers,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,06:00,12:35,6h 35m,1 stop,No info,13259
Multiple carriers,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,06:00,19:00,13h,1 stop,No info,13259
Air India,18/03/2019,Banglore,New Delhi,BLR ? VGA ? VTZ ? DEL,10:30,17:45,7h 15m,2 stops,No info,13261
Air India,21/05/2019,Delhi,Cochin,DEL ? UDR ? BOM ? COK,13:20,19:15 22 May,29h 55m,2 stops,No info,13276
Air India,21/05/2019,Delhi,Cochin,DEL ? GOI ? BOM ? COK,10:55,19:15,8h 20m,2 stops,No info,13276
Jet Airways,3/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,09:35,12:35 04 Jun,27h,2 stops,No info,13292
Jet Airways,27/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,21:25,19:00 28 Jun,21h 35m,2 stops,No info,13292
IndiGo,03/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,19:35,00:35 07 Mar,5h,1 stop,No info,13292
Jet Airways,27/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,09:35,12:35 28 Jun,27h,2 stops,No info,13292
Jet Airways,3/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,05:30,19:00,13h 30m,2 stops,No info,13292
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,09:35,12:35 02 Jun,27h,2 stops,No info,13292
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,09:35,12:35 13 Jun,27h,2 stops,No info,13292
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,05:30,19:00,13h 30m,2 stops,No info,13292
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,05:30,04:25 13 Jun,22h 55m,2 stops,No info,13292
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,21:25,19:00 25 Jun,21h 35m,2 stops,No info,13292
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,05:30,04:25 16 Jun,22h 55m,2 stops,No info,13292
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,09:35,04:25 16 Jun,18h 50m,2 stops,No info,13292
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,21:25,12:35 02 Jun,15h 10m,2 stops,No info,13292
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,05:30,04:25 10 Jun,22h 55m,2 stops,No info,13292
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,05:30,04:25 13 Jun,22h 55m,2 stops,No info,13292
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,09:35,12:35 16 Jun,27h,2 stops,No info,13292
Jet Airways,3/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,21:25,12:35 04 Jun,15h 10m,2 stops,No info,13292
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,05:30,19:00,13h 30m,2 stops,No info,13292
Jet Airways,27/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,05:30,19:00,13h 30m,2 stops,No info,13292
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,21:25,19:00 10 Jun,21h 35m,2 stops,No info,13292
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,05:30,04:25 25 Jun,22h 55m,2 stops,No info,13292
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,21:25,19:00 02 Jun,21h 35m,2 stops,No info,13292
Jet Airways,3/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,09:35,12:35 04 Jun,27h,2 stops,No info,13292
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,09:35,04:25 13 Jun,18h 50m,2 stops,No info,13292
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,05:30,19:00,13h 30m,2 stops,No info,13292
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,09:35,12:35 10 Jun,27h,2 stops,No info,13292
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,09:35,04:25 02 Jun,18h 50m,2 stops,No info,13292
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,09:35,04:25 10 Jun,18h 50m,2 stops,No info,13292
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,05:30,04:25 25 Jun,22h 55m,2 stops,No info,13292
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,05:30,04:25 10 Jun,22h 55m,2 stops,No info,13292
Jet Airways,3/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,21:25,19:00 04 Jun,21h 35m,2 stops,No info,13292
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,09:35,04:25 25 Jun,18h 50m,2 stops,No info,13292
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,05:30,04:25 16 Jun,22h 55m,2 stops,No info,13292
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,21:25,12:35 10 Jun,15h 10m,2 stops,No info,13292
Jet Airways,6/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,21:25,19:00 07 Jun,21h 35m,2 stops,No info,13292
Jet Airways,6/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,05:30,19:00,13h 30m,2 stops,No info,13292
IndiGo,01/03/2019,Banglore,New Delhi,BLR ? NAG ? DEL,16:50,21:35,4h 45m,1 stop,No info,13302
Air India,12/03/2019,Banglore,New Delhi,BLR ? BOM ? IXC ? DEL,08:50,13:55 13 Mar,29h 5m,2 stops,No info,13303
Air India,15/05/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,18:45,19:15 16 May,24h 30m,2 stops,No info,13307
Vistara,24/03/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,09:10 25 Mar,16h 10m,1 stop,No info,13310
Jet Airways,24/03/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,16:20,9h 50m,1 stop,No info,13339
Jet Airways,24/03/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,23:25,16h 55m,1 stop,No info,13339
Jet Airways,24/03/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,22:35,16h 5m,1 stop,No info,13339
Jet Airways,24/03/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,19:40,13h 10m,1 stop,No info,13339
Jet Airways,3/06/2019,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:30,12:35,7h 5m,2 stops,In-flight meal not included,13344
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:30,12:35,7h 5m,2 stops,In-flight meal not included,13344
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:30,12:35,7h 5m,2 stops,In-flight meal not included,13344
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:30,12:35,7h 5m,2 stops,In-flight meal not included,13344
Jet Airways,27/06/2019,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:30,12:35,7h 5m,2 stops,In-flight meal not included,13344
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:30,12:35,7h 5m,2 stops,In-flight meal not included,13344
Jet Airways,6/06/2019,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:30,12:35,7h 5m,2 stops,In-flight meal not included,13344
Air India,3/03/2019,Delhi,Cochin,DEL ? BLR ? COK,06:10,08:15 04 Mar,26h 5m,1 stop,No info,13348
Air India,24/03/2019,Kolkata,Banglore,CCU ? BOM ? GOI ? BLR,09:25,05:35 25 Mar,20h 10m,2 stops,No info,13349
Air India,03/03/2019,Banglore,New Delhi,BLR ? BOM ? NAG ? DEL,19:10,10:35 07 Mar,15h 25m,2 stops,No info,13355
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? LKO ? BOM ? COK,11:45,04:25 25 Jun,16h 40m,2 stops,No info,13357
Jet Airways,1/04/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,08:15 02 Apr,11h 5m,1 stop,No info,13364
Jet Airways,1/04/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,23:35,9h 30m,1 stop,No info,13364
Jet Airways,1/04/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,20:45,6h 40m,1 stop,No info,13364
Jet Airways,1/04/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,19:50,5h 45m,1 stop,No info,13364
Jet Airways,1/04/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,04:40 02 Apr,7h 30m,1 stop,No info,13364
Jet Airways,1/04/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,22:35,8h 30m,1 stop,No info,13364
Jet Airways,1/04/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,09:20 02 Apr,12h 10m,1 stop,No info,13364
Air India,01/03/2019,Banglore,New Delhi,BLR ? CCU ? GAU ? DEL,05:50,22:10,16h 20m,2 stops,Change airports,13366
Multiple carriers Premium economy,21/03/2019,Delhi,Cochin,DEL ? BOM ? COK,06:00,12:35,6h 35m,1 stop,No info,13369
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,04:40 07 Jun,9h 45m,1 stop,No info,13374
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,04:40 07 Jun,7h 30m,1 stop,No info,13374
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,06:45,04:25 10 Jun,21h 40m,2 stops,No info,13376
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,04:25 25 Jun,13h 50m,2 stops,No info,13376
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,04:25 16 Jun,13h 50m,2 stops,No info,13376
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,12:35 02 Jun,22h,2 stops,No info,13376
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,06:45,04:25 02 Jun,21h 40m,2 stops,No info,13376
Jet Airways,6/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,06:45,04:25 07 Jun,21h 40m,2 stops,No info,13376
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,12:35 10 Jun,22h,2 stops,No info,13376
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,04:25 16 Jun,13h 50m,2 stops,No info,13376
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,12:35 13 Jun,22h,2 stops,No info,13376
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,12:35 25 Jun,22h,2 stops,No info,13376
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,06:45,12:35 10 Jun,29h 50m,2 stops,No info,13376
Jet Airways,27/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,12:35 28 Jun,22h,2 stops,No info,13376
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,04:25 02 Jun,13h 50m,2 stops,No info,13376
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,04:25 02 Jun,13h 50m,2 stops,No info,13376
Jet Airways,6/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,04:25 07 Jun,13h 50m,2 stops,No info,13376
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,06:45,04:25 25 Jun,21h 40m,2 stops,No info,13376
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,12:35 16 Jun,22h,2 stops,No info,13376
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,04:25 25 Jun,13h 50m,2 stops,No info,13376
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,12:35 02 Jun,22h,2 stops,No info,13376
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,06:45,04:25 16 Jun,21h 40m,2 stops,No info,13376
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,06:45,12:35 10 Jun,29h 50m,2 stops,No info,13376
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,06:45,04:25 16 Jun,21h 40m,2 stops,No info,13376
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,06:45,04:25 25 Jun,21h 40m,2 stops,No info,13376
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,12:35 16 Jun,22h,2 stops,No info,13376
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,12:35 25 Jun,22h,2 stops,No info,13376
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,06:45,04:25 13 Jun,21h 40m,2 stops,No info,13376
Jet Airways,6/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,06:45,04:25 07 Jun,21h 40m,2 stops,No info,13376
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,12:35 10 Jun,22h,2 stops,No info,13376
Jet Airways,3/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,12:35 04 Jun,22h,2 stops,No info,13376
Jet Airways,27/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,12:35 28 Jun,22h,2 stops,No info,13376
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,04:25 10 Jun,13h 50m,2 stops,No info,13376
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,04:25 13 Jun,13h 50m,2 stops,No info,13376
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,06:45,04:25 13 Jun,21h 40m,2 stops,No info,13376
Jet Airways,6/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,04:25 07 Jun,13h 50m,2 stops,No info,13376
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,12:35 13 Jun,22h,2 stops,No info,13376
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,06:45,04:25 02 Jun,21h 40m,2 stops,No info,13376
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,04:25 10 Jun,13h 50m,2 stops,No info,13376
